isbn,title,publishDate,author_id,author_name,publisher_id,publisher_name,price,pageCount,size,weight,rating,shortReviewCount,fullReviewCount,records,label
9791188862375 ,덧니가 보고 싶어,2019-11-05,60,정세랑,88,난다,13000,228,23312,295,8.4,22,36,,1
9791189099008 ,양심 고백,2018-04-05,1827,김동식,89,요다,13000,296,28350,370,9.4,3,8,,1
9791189099015 ,"정말 미안하지만, 나는 아무렇지도 않았다",2018-04-05,1827,김동식,89,요다,13000,336,28350,413,9,4,4,,1
9791189099060 ,성공한 인생,2018-11-05,1827,김동식,89,요다,12000,176,24064,275,7.6,4,5,,1
9791189099145 ,"하나의 인간, 인류의 하나",2019-03-14,1827,김동식,89,요다,13000,280,28350,355,7.2,3,2,,1
9791189099152 ,살인자의 정석,2019-03-14,1827,김동식,89,요다,13000,280,28350,415,8.4,1,4,,1
9791189228361 ,땀 흘리는 소설,2019-03-01,120,김혜진,70,창비교육,15000,272,30450,429,9,11,15,,1
9791189356279 ,멀리 있다 우루는 늦을 것이다,2019-10-31,47,배수아,90,워크룸프레스(Workroom),13000,168,22800,263,9.5,5,2,,1
9791189770471 ,마라의 요람,2024-03-20,2592,고태라,91,아프로스미디어,17000,360,24064,360,9.1,7,9,,1
9791189770525 ,귀우,2024-08-20,2447,이다모,91,아프로스미디어,18000,512,24064,512,9.3,1,5,호러.공포소설 주간 39위,1
9791189836498 ,"죽음과 세금은 피할 수 없다, 드래곤 역시",2023-09-13,2572,홍락훈,92,에이플랫,17500,428,24700,454,9.6,4,1,,1
9791189938642 ,파우스터,2019-04-19,773,김호연,23,위즈덤하우스,16800,544,26000,635,8.9,14,51,,1
9791189982140 ,"진이, 지니",2019-05-27,50,정유정,20,은행나무,14000,388,31500,529,8.7,73,75,,1
9791190090018 ,우리가 빛의 속도로 갈 수 없다면,2019-06-24,318,김초엽,93,허블,17000,344,25740,492,8.7,201,228,"소설/시/희곡 주간 73위, 종합 top10 2주",1
9791190090193 ,깃털,2020-07-27,2466,김정혜진,93,허블,9500,140,21160,144,9.5,4,22,,1
9791190090261 ,천 개의 파랑,2020-08-19,364,천선란,93,허블,17000,376,25740,435,9.1,96,98,"소설/시/희곡 주간 57위, 종합 top100 9주",1
9791190090377 ,우리는 이 별을 떠나기로 했어,2021-03-02,364,천선란,93,허블,13000,240,25740,286,9.1,30,10,,1
9791190090643 ,2022 제5회 한국과학문학상 수상작품집,2022-05-24,546,서윤빈,93,허블,6000,400,26250,452,9,26,23,,1
9791190090698 ,막 너머에 신이 있다면,2022-08-31,1708,김준녕,93,허블,16000,456,26250,593,8.9,5,26,한국 과학소설 주간 31위,1
9791190090766 ,테스터,2022-11-28,422,이희영,93,허블,14000,272,32625,361,9.3,15,19,"과학소설(SF) 주간 29위, 소설/시/희곡 top100 14주",1
9791190090896 ,빛과 영원의 시계방,2023-02-15,440,김희선,93,허블,15000,316,25010,449,9.5,19,27,,1
9791190090964 ,고양이와 사막의 자매들,2023-06-06,1711,예소연,93,허블,15000,224,25010,345,9.5,5,3,,1
9791190174671 ,"땡스 갓, 잇츠 프라이데이",2020-01-20,543,심너울,94,안전가옥,12000,162,18200,147,7.9,26,20,"한국 과학소설 주간 40위, 소설/시/희곡 top100 2주",1
9791190174756 ,"칵테일, 러브, 좀비 (리커버)",2020-04-13,444,조예은,94,안전가옥,13000,162,18200,162,8.7,88,52,"액션/스릴러소설 주간 4위, 종합 top100 6주",1
9791190174909 ,위치스 딜리버리,2020-08-26,579,전삼혜,94,안전가옥,10000,180,18200,165,8.8,4,6,,1
9791190357081 ,신이 쉼표를 넣은 곳에 마침표를 찍지 말라,2019-12-06,2486,류시화,95,더숲,18000,476,24252,640,8.7,11,8,,1
9791190492430 ,GV 빌런 고태경,2020-04-20,446,정대건,20,은행나무,13500,264,29400,355,9.4,20,35,"신춘문예작품집 주간 2위, 소설/시/희곡 top100 2주",1
9791190492522 ,떠도는 땅,2020-04-27,106,김숨,20,은행나무,16800,280,29400,379,9.5,26,29,,1
9791190533300 ,그렇게 우리의 이름이 되는 것이라고,2023-04-18,2238,신유진,96,1984Books,15000,192,24000,250,9.4,9,5,,1
9791190594035 ,일주일 만에 사랑할 순 없다,2020-03-20,1827,김동식,89,요다,13000,392,28350,510,9.3,8,12,,1
9791190749138 ,문어,2021-03-10,1827,김동식,89,요다,13000,256,28350,384,8.7,3,,,1
9791190749145 ,밸런스 게임,2021-03-10,1827,김동식,89,요다,13000,264,28350,395,9,3,1,과학소설(SF) 주간 14위,1
9791190749176 ,김동식 소설집 1~10 박스 세트 - 전10권,2021-03-29,1827,김동식,89,요다,130000,3276,28350,4259,0,,,,1
9791190749473 ,청부살인 협동조합,2022-11-07,1827,김동식,89,요다,14000,352,24064,355,9.6,2,12,,1
9791190749695 ,여우의 계절,2024-01-30,571,차무진,89,요다,20000,580,28350,754,9.4,1,10,,1
9791190847933 ,스파이 외전,2023-11-30,2528,민경우,97,투나미스,17500,272,31500,354,10,5,1,,1
9791190885362 ,가해자들,2020-10-25,2481,정소현,35,현대문학,15000,152,18928,225,8.8,5,14,,1
9791190885621 ,내가 되는 꿈 (리커버),2021-02-25,395,최진영,35,현대문학,15000,240,18928,240,9.4,57,23,"소설/시/희곡 주간 83위, 종합 top100 2주",1
9791190885713 ,바늘과 가죽의 시,2021-04-25,282,구병모,35,현대문학,15000,192,18928,267,8.6,18,11,,1
9791190908153 ,악몽을 먹고 자란 소년,2020-07-20,2495,조용,23,위즈덤하우스,12000,16,57750,351,8.5,14,1,,1
9791190908740 ,진짜 진짜 얼굴을 찾아서,2020-08-31,2495,조용,23,위즈덤하우스,12000,24,57750,400,9.8,10,1,,1
9791190999069 ,술과 농담,2021-04-01,263,편혜영,98,시간의흐름,18000,200,24000,248,8.2,17,7,,1
9791191029055 ,한국추리문학상 황금펜상 수상작품집,2020-12-24,1331,황세연,99,나비클럽,16000,368,27675,478,9.4,5,8,,1
9791191029857 ,한국추리문학상 황금펜상 수상작품집 : 2023 제17회,2023-12-15,2580,박소해,99,나비클럽,17000,332,27675,432,9.6,,28,,1
9791191029963 ,마담 흑조는 곤란한 이야기를 청한다,2024-05-03,2464,무경,99,나비클럽,15000,292,23500,292,9.6,7,27,,1
9791191061048 ,언젠가 우리가 같은 별을 바라본다면,2021-12-15,999,차인표,100,해결책,12000,240,26800,388,9.7,39,60,"청소년 주간 31위, 종합 1위 2주",1
9791191061987 ,인어 사냥,2022-10-14,999,차인표,100,해결책,15000,272,24064,293,9.9,20,53,,1
9791191071030 ,프리즘,2020-09-15,383,손원평,20,은행나무,16800,268,27675,345,8.7,84,55,,1
9791191114003 ,오빠가 돌아왔다,2020-09-30,49,김영하,101,복복서가,10000,275,25344,358,9.3,1,2,,1
9791191114065 ,빛의 제국,2022-05-23,49,김영하,101,복복서가,12000,440,25344,477,7.5,1,3,,1
9791191114072 ,나는 나를 파괴할 권리가 있다,2022-05-23,49,김영하,101,복복서가,11500,176,25344,203,9,3,4,"2000년대 이전 한국소설 주간 25위, 소설/시/희곡 top100 2주",1
9791191114225 ,작별인사,2022-05-02,49,김영하,101,복복서가,14000,308,24064,308,8.5,95,90,,1
9791191114256 ,오직 두 사람,2022-07-04,49,김영하,101,복복서가,13000,292,25344,322,10,1,,,1
9791191193053 ,"그날, 그곳에서",2021-01-29,1713,이경희,94,안전가옥,13000,424,25600,551,9.6,23,26,,1
9791191193114 ,재와 물거품,2021-05-31,1896,김청귤,94,안전가옥,13000,176,18200,123,8.5,23,20,"판타지/환상문학 주간 28위, 소설/시/희곡 top100 35주",1
9791191193138 ,밤에 찾아오는 구원자,2021-06-11,364,천선란,94,안전가옥,13000,304,25600,395,9.5,74,26,,1
9791191193237 ,아홉수 가위,2021-10-15,681,범유진,94,안전가옥,13000,142,,99,9.5,9,7,,1
9791191193473 ,좀비즈 어웨이,2022-03-31,2092,배예람,94,안전가옥,12000,178,18200,158,9.4,15,18,,1
9791191193534 ,"도시, 청년, 호러",2022-05-30,2583,이시우,94,안전가옥,16700,248,26650,322,9.4,11,18,,1
9791191193671 ,영매 소녀,2022-09-27,549,박에스더,94,안전가옥,12000,236,18200,204,9.5,9,18,,1
9791191193695 ,푸르게 빛나는,2022-10-27,2550,김혜영,94,안전가옥,12000,192,18200,134,9.1,10,21,,1
9791191193756 ,전력 질주,2022-12-26,2430,강민영,94,안전가옥,12000,190,18200,190,9.5,9,17,,1
9791191193879 ,망각하는 자에게 축복을,2023-04-20,2505,민지형,94,안전가옥,16000,312,24960,406,9.3,13,19,,1
9791191247381 ,스위처블 러브 스토리,2023-08-26,2248,김수연,102,엘리,15800,244,24064,244,9.2,1,12,,1
9791191443202 ,마지막 외출,2023-11-10,2529,조지수,103,지혜정원,19000,696,24064,797,9.1,6,10,,1
9791191587524 ,파견자들,2023-10-13,318,김초엽,104,퍼블리온,19000,432,28350,562,8.7,17,24,"과학소설(SF) 주간 13위, 종합 top100 5주",1
9791191714074 ,가시고기 우리 아빠,2022-02-21,1243,조창인,105,산지,17000,360,27000,605,10,1,11,,1
9791191714425 ,가시고기,2024-02-20,1243,조창인,105,산지,17000,360,27000,468,10,2,1,가족문학 주간 1위,1
9791191824001 ,지구 끝의 온실,2021-08-18,318,김초엽,106,자이언트북스,15000,392,24064,392,9,130,82,"과학소설(SF) 주간 8위, 종합 top10 8주",1
9791191824193 ,내게 남은 사랑을 드릴게요,2023-01-30,322,이유리,106,자이언트북스,15800,296,24064,384,9.8,7,29,,1
9791191824216 ,이끼숲,2023-05-04,364,천선란,106,자이언트북스,15800,280,26595,364,9.7,18,32,"과학소설(SF) 주간 32위, 종합 top100 6주",1
9791191824308 ,작은 빛을 따라서,2023-10-27,2064,권여름,106,자이언트북스,15800,288,24064,336,9.8,8,39,,1
9791191824353 ,투 유,2024-01-25,2442,김빵,106,자이언트북스,16800,268,24064,268,9.6,,10,,1
9791191824391 ,21세기 마지막 첫사랑,2024-05-16,2442,김빵,106,자이언트북스,15800,268,24064,268,9.6,3,15,"로맨스소설 주간 43위, 소설/시/희곡 top100 3주",1
9791191826012 ,너도 하늘말나리야,2021-09-10,2460,이금이,107,밤티,12500,212,27000,319,9.2,8,29,"성장문학 주간 28위, 청소년 top100 25주",1
9791191826029 ,소희의 방,2021-09-10,2460,이금이,107,밤티,13500,316,27000,376,9.6,24,83,"성장문학 주간 33위, 청소년 top100 5주",1
9791191826036 ,숨은 길 찾기,2021-09-10,2460,이금이,107,밤티,12500,212,27000,320,9.4,7,37,,1
9791191842432 ,아무도 모를 것이다,2023-01-20,924,정보라,108,퍼플레인(갈매나무),17000,428,24960,430,9.1,6,14,,1
9791191842517 ,한밤의 시간표,2023-06-05,924,정보라,108,퍼플레인(갈매나무),15800,260,24960,302,9.4,28,26,,1
9791191842579 ,죽음은 언제나 당신과 함께,2023-11-11,924,정보라,108,퍼플레인(갈매나무),17500,420,24960,546,9.9,3,42,,1
9791191842685 ,작은 종말,2024-06-24,924,정보라,108,퍼플레인(갈매나무),18000,372,24960,365,9.8,3,24,,1
9791191891287 ,메리골드 마음 세탁소 (30만 부 기념 한정 플라워 에디션),2023-03-06,2421,윤정은,109,북로망스,15000,272,27000,354,7.1,37,37,,1
9791191942279 ,시 탐정 사무소,2023-09-25,2521,이락,110,안녕로빈,16500,200,24064,200,9.4,4,17,한국 추리/미스터리소설 주간 31위,1
9791192159096 ,우주 여행자를 위한 한국살이 가이드북,2023-07-21,2488,희석,111,발코니,11900,100,20202,100,6,2,,,1
9791192603162 ,기억을 넘어 너에게 갈게,2023-01-20,2504,양은애,112,토마토출판사,13000,236,28700,307,9.4,11,23,,1
9791192603605 ,미제레레,2024-08-01,2477,최난영,112,토마토출판사,17000,280,29394,364,9.7,3,6,,1
9791192625652 ,달의 아이,2023-09-15,2446,최윤석,113,포레스트북스,17000,408,24440,408,9,20,42,,1
9791192638072 ,로렘 입숨의 책,2023-01-31,282,구병모,114,안온북스,15000,256,24064,295,9.7,4,15,,1
9791192638171 ,좋은 곳에서 만나요,2023-07-12,322,이유리,114,안온북스,16000,296,24064,315,9.6,9,19,,1
9791192638195 ,태초에 외계인이 지구를 평평하게 창조하였으니,2023-09-06,2571,문이소,114,안온북스,16800,314,26000,380,8.7,8,10,,1
9791192638331 ,카카듀,2024-03-13,406,박서련,114,안온북스,16800,360,24064,379,9.6,9,22,,1
9791192638379 ,쓰게 될 것,2024-06-14,395,최진영,114,안온북스,16800,344,24064,366,9.8,11,32,,1
9791192684192 ,광개토태왕 담덕 4,2022-12-20,246,엄광용,79,새움,16000,328,24892,459,9.8,,11,,1
9791192684239 ,카지노,2022-12-21,46,김진명,79,새움,16500,432,27200,588,9.8,2,9,,1
9791192684482 ,광개토태왕 담덕 5,2023-03-20,246,엄광용,79,새움,16000,344,24892,488,9.8,2,11,,1
9791192776989 ,그림자 마법사들,2024-02-08,2581,정채연,115,문학수첩,14000,360,24700,466,9.8,8,24,,1
9791192836072 ,느티나무 수호대,2023-03-31,36,김중미,34,돌베개,14000,268,29400,422,9.6,9,17,,1
9791192836157 ,소금 아이,2023-06-10,422,이희영,34,돌베개,14000,232,29400,374,10,7,41,,1
9791192836256 ,"속눈썹, 혹은 잃어버린 잠을 찾는 방법",2023-09-07,419,최상희,34,돌베개,14000,208,29400,339,10,4,26,,1
9791192836607 ,플랜B의 은유,2024-04-08,2476,윤슬빛,34,돌베개,14000,188,29400,326,9.2,5,17,,1
9791192836720 ,파도의 아이들,2024-06-27,2431,정수윤,34,돌베개,14000,220,29400,376,9.9,8,30,,1
9791192836836 ,우주를 껴안는 기분,2024-08-27,419,최상희,34,돌베개,14000,212,29400,355,10,2,4,,1
9791192836973 ,너의 오른발은 어디로 가니,2024-12-13,2063,강석희,34,돌베개,14000,236,29400,372,9.8,,25,,1
9791193024164 ,안진 : 세 번의 봄,2023-06-09,314,강화길,94,안전가옥,12000,118,18200,118,9.7,14,21,,1
9791193024225 ,테디베어는 죽지 않아,2023-06-09,444,조예은,94,안전가옥,16700,364,24960,473,9.4,15,44,"추리/미스터리소설 주간 43위, 소설/시/희곡 top100 10주",1
9791193024263 ,당신에게 죽음을,2023-08-31,2520,유재영,94,안전가옥,12000,150,18200,150,9.5,10,19,액션/스릴러소설 주간 23위,1
9791193024287 ,위그드라실의 여신들,2023-09-13,2489,해도연,94,안전가옥,12000,232,18200,232,9.2,2,11,,1
9791193024300 ,벽사아씨전,2023-10-06,549,박에스더,94,안전가옥,16000,504,25600,655,9.1,2,14,,1
9791193024362 ,성은이 냥극하옵니다,2023-11-30,2072,백승화,94,안전가옥,12000,232,18200,232,9.5,12,14,,1
9791193024409 ,오피스 괴담,2023-12-15,681,범유진,94,안전가옥,16000,346,26650,450,9.2,4,15,액션/스릴러소설 주간 22위,1
9791193024423 ,원하고 바라옵건대,2023-12-15,94,김보영,94,안전가옥,16000,226,26650,294,9.5,1,12,,1
9791193024447 ,컬러 필드,2023-12-15,2517,박문영,94,안전가옥,12000,192,18200,192,9.4,1,10,,1
9791193024461 ,오류가 발생했습니다,2024-02-14,1944,이산화,94,안전가옥,16000,320,24960,416,9.5,,12,,1
9791193024485 ,마지막 증명,2024-01-30,2471,이하진,94,안전가옥,12000,188,18200,188,9.6,2,3,한국 과학소설 주간 29위,1
9791193024522 ,옐로우 레이디,2024-04-15,2491,이아람,94,안전가옥,16000,352,24960,458,8.7,5,7,,1
9791193024560 ,경성 환상 극장,2024-03-12,2593,최지원,94,안전가옥,16000,308,26650,400,6,1,,로맨스소설 주간 42위,1
9791193024584 ,수빈이가 되고 싶어,2024-03-19,1897,청예,94,안전가옥,12000,184,18200,184,10,1,3,,1
9791193024652 ,로맨스 도파민,2024-04-16,2440,최영원,94,안전가옥,16000,318,18200,318,9.2,7,3,로맨스소설 주간 12위,1
9791193024713 ,첫사랑의 침공,2024-06-10,2429,권혁일,94,안전가옥,12000,228,18200,228,10,6,7,로맨스소설 주간 8위,1
9791193024737 ,미친 X들,2024-06-26,92,서미애,94,안전가옥,16000,300,26650,390,10,1,1,,1
9791193024751 ,여름을 달려 너에게 점프!,2024-06-26,2474,정은경,94,안전가옥,16000,216,26650,281,0,,,,1
9791193024768 ,우리들의 우주열차,2024-07-24,2478,최해린,94,안전가옥,12000,238,18200,167,10,1,,,1
9791193024782 ,"칵테일, 러브, 좀비 (10만 부 기념 특별판)",2024-06-26,444,조예은,94,안전가옥,16800,162,20160,162,3,1,1,,1
9791193024867 ,사단법인 한국괴물관리협회,2024-11-07,2092,배예람,94,안전가옥,16000,400,24960,400,9.6,14,9,한국판타지/환상소설 주간 48위,1
9791193024874 ,블러디 마더,2024-10-29,2413,김보현,94,안전가옥,16700,276,24960,276,9.7,6,,,1
9791193027356 ,참 좋았더라,2024-09-16,29,김탁환,116,남해의봄날,19500,312,29400,437,9.8,5,6,"역사소설 주간 7위, 소설/시/희곡 top100 5주",1
9791193031018 ,요괴어사,2023-04-24,2279,설민석,117,단꿈아이,18000,424,28290,652,9.9,68,81,,1
9791193031360 ,요괴어사 2,2023-12-18,2279,설민석,117,단꿈아이,18000,424,28290,642,10,87,65,,1
9791193078006 ,2023 제6회 한국과학문학상 수상작품집,2023-05-10,2511,한이솔,93,허블,7700,336,26250,373,9.9,5,14,,1
9791193078068 ,라스트 젤리 샷,2023-08-31,1897,청예,93,허블,16800,308,26250,371,9.8,12,13,,1
9791193078259 ,오렌지와 빵칼,2024-07-17,1897,청예,93,허블,12000,184,25740,239,9.3,33,60,"과학소설(SF) 주간 18위, 종합 top100 4주",1
9791193078273 ,스파이라,2024-09-11,2416,김아인,93,허블,14000,236,26250,283,9.6,4,23,,1
9791193078310 ,이윽고 언어가 사라졌다,2024-10-23,2458,최이아,93,허블,16800,264,25740,344,10,5,2,,1
9791193128084 ,"시간이 멈춰 선 화과자점, 화월당입니다",2024-12-09,2585,이온화,118,다이브,16800,280,28700,420,9.9,2,27,,1
9791193162217 ,내일의 피크닉,2024-01-30,2063,강석희,119,책폴,14000,248,28700,334,10,2,5,,1
9791193162316 ,심판자들,2024-09-05,2468,이선주,119,책폴,14000,220,28700,291,10,1,6,,1
9791193162330 ,살인자의 아들입니다,2024-10-25,2507,탁경은,119,책폴,14000,184,28700,250,10,,6,,1
9791193190036 ,수상한 한의원,2024-01-31,2498,배명은,120,텍스티(TXTY),16800,394,21850,309,9.8,13,35,,1
9791193190043 ,편지 가게 글월,2024-05-02,2463,백승연(스토리플러스),120,텍스티(TXTY),17600,424,21850,341,10,13,35,,1
9791193235119 ,마지막 마음이 들리는 공중전화,2024-01-15,2428,이수연,121,클레이하우스,17800,368,28700,470,9.7,11,31,,1
9791193235195 ,씨 유 어게인,2024-06-05,2415,김지윤,121,클레이하우스,17000,332,28700,432,9.7,13,22,,1
9791193235225 ,하나도 못 맞히는 점집,2024-07-17,351,이선영,121,클레이하우스,17000,304,29400,393,9.8,3,23,,1
9791193235263 ,까멜리아 싸롱,2024-10-22,2418,고수리,121,클레이하우스,17800,368,28700,474,9.8,1,25,로맨스소설 주간 22위,1
9791193235416 ,메이드 인 라이브러리,2024-12-18,2569,케이시,121,클레이하우스,17500,344,28700,445,9.3,,20,,1
9791193235423 ,소원을 이루어주는 섬,2025-01-03,2436,유영광,121,클레이하우스,17000,296,28700,386,9.9,9,36,"판타지/환상문학 주간 30위, 소설/시/희곡 top100 2주",1
9791193240151 ,겨울 간식집,2023-11-27,2422,박연준,122,읻다,16800,208,26000,259,9.7,4,8,,1
9791193240205 ,시간을 거슬러 간 나비,2024-02-11,329,듀나,122,읻다,19000,456,23876,638,9.7,17,8,호러.공포소설 주간 45위,1
9791193240236 ,당신의 자랑이 되려고,2024-07-17,403,조우리,122,읻다,17000,216,26000,262,9.7,7,6,,1
9791193240243 ,요람 행성,2024-07-10,2469,박해울,122,읻다,18000,412,23750,536,10,3,1,한국 과학소설 주간 48위,1
9791193240267 ,애매한 사이,2024-07-10,2515,최미래,122,읻다,17000,264,26000,317,8.6,4,6,,1
9791193282038 ,우리에게 남은 시간 46일,2024-02-14,2408,이설,123,하이스트,16800,224,24064,224,9.3,9,,,1
9791193289228 ,안녕의 발견,2024-04-29,103,김종광,124,마이디어북스,17000,344,27000,447,10,2,3,,1
